     -1.0000000     -1.0000000     -1.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9753.2832692
     -1.0000000     -1.0000000     -0.8000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9755.1206102
     -1.0000000     -1.0000000     -0.6000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9756.4508179
     -1.0000000     -1.0000000     -0.4000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.3364303
     -1.0000000     -1.0000000     -0.2000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.8379109
     -1.0000000     -1.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.9995995
     -1.0000000     -1.0000000      0.2000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.8379109
     -1.0000000     -1.0000000      0.4000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.3364303
     -1.0000000     -1.0000000      0.6000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9756.4508179
     -1.0000000     -1.0000000      0.8000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9755.1206102
     -1.0000000     -1.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9753.2832692
     -1.0000000     -0.8000000     -1.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9753.6014669
     -1.0000000     -0.8000000     -0.8000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9755.4073415
     -1.0000000     -0.8000000     -0.6000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9756.7139156
     -1.0000000     -0.8000000     -0.4000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.5835959
     -1.0000000     -0.8000000     -0.2000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.0760829
     -1.0000000     -0.8000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.2348886
     -1.0000000     -0.8000000      0.2000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.0760829
     -1.0000000     -0.8000000      0.4000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.5835959
     -1.0000000     -0.8000000      0.6000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9756.7139156
     -1.0000000     -0.8000000      0.8000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9755.4073415
     -1.0000000     -0.8000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9753.6014669
     -1.0000000     -0.6000000     -1.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9753.8495029
     -1.0000000     -0.6000000     -0.8000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9755.6308665
     -1.0000000     -0.6000000     -0.6000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9756.9190872
     -1.0000000     -0.6000000     -0.4000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.7764426
     -1.0000000     -0.6000000     -0.2000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.2619962
     -1.0000000     -0.6000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.4185851
     -1.0000000     -0.6000000      0.2000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.2619962
     -1.0000000     -0.6000000      0.4000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.7764426
     -1.0000000     -0.6000000      0.6000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9756.9190872
     -1.0000000     -0.6000000      0.8000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9755.6308665
     -1.0000000     -0.6000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9753.8495029
     -1.0000000     -0.4000000     -1.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9754.0269528
     -1.0000000     -0.4000000     -0.8000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9755.7907906
     -1.0000000     -0.4000000     -0.6000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.0659199
     -1.0000000     -0.4000000     -0.4000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.9145127
     -1.0000000     -0.4000000     -0.2000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.3951522
     -1.0000000     -0.4000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.5501722
     -1.0000000     -0.4000000      0.2000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.3951522
     -1.0000000     -0.4000000      0.4000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.9145127
     -1.0000000     -0.4000000      0.6000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.0659199
     -1.0000000     -0.4000000      0.8000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9755.7907906
     -1.0000000     -0.4000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9754.0269528
     -1.0000000     -0.2000000     -1.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9754.1335303
     -1.0000000     -0.2000000     -0.8000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9755.8868450
     -1.0000000     -0.2000000     -0.6000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.1541301
     -1.0000000     -0.2000000     -0.4000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.9974837
     -1.0000000     -0.2000000     -0.2000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.4751901
     -1.0000000     -0.2000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.6292744
     -1.0000000     -0.2000000      0.2000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.4751901
     -1.0000000     -0.2000000      0.4000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.9974837
     -1.0000000     -0.2000000      0.6000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.1541301
     -1.0000000     -0.2000000      0.8000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9755.8868450
     -1.0000000     -0.2000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9754.1335303
     -1.0000000      0.0000000     -1.0000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9754.1690743
     -1.0000000      0.0000000     -0.8000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9755.9188812
     -1.0000000      0.0000000     -0.6000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9757.1835521
     -1.0000000      0.0000000     -0.4000000      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000  -9758.0251617
